Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M2K0766,1300 Block Of 26th Avenue,San Francisco,CA,94122,05/01/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.762297641, -122.484630492)",POINT (-122.484630492 37.762297641),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M061107,200 Block Of 07th Avenue,San Francisco,CA,94118,06/06/2006,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.783868653, -122.465631447)",POINT (-122.465631447 37.783868653),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,5,8,4,11,11,6,2,11,54,,,1,,,5
M230534,200 Block Of Fremont Street,San Francisco,CA,94105,05/02/2023,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,8,6,2,9,6,28855,3,,1,,,32
M081178,3600 Block Of 18th Street,San Francisco,CA,94110,07/24/2008,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,"(37.76140438, -122.425545389)",POINT (-122.425545389 37.76140438),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,2,28859,,,1,,,37
M241582,1100 Block Of Stanyan Street,San Francisco,CA,94111,12/13/2024,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Inner Sunset,"(37.764080735, -122.452552939)",POINT (-122.452552939 37.764080735),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,110,7,11,14,12,5,11,15,29492,,,1,,,110
M050701,100 Block Of Lucky Street,San Francisco,CA,94110,05/10/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/04/2008,9,Mission,"(37.750133035, -122.413357679)",POINT (-122.413357679 37.750133035),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M080930,0 Block Of Crestline Drive,San Francisco,CA,94131,05/30/2008,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,"(37.750209078, -122.446387594)",POINT (-122.446387594 37.750209078),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,51,7,5,38,38,5,5,2,63,,,1,,,51
M080622,100 Block Of Capp Street,San Francisco,CA,94110,04/01/2008,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.764313726, -122.418552813)",POINT (-122.418552813 37.764313726),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,8,28859,,,2,,14,53
M100522,500 Block Of Gonzalez Drive,San Francisco,CA,94132,04/19/2010,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.716099264, -122.478851007)",POINT (-122.478851007 37.716099264),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M050367,500 Block Of Valencia Street,San Francisco,CA,94110,03/07/2005,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.764104409, -122.421877973)",POINT (-122.421877973 37.764104409),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,8,28859,,,2,,,37
M100320,100 Block Of Leland Avenue,San Francisco,CA,94134,03/23/2010,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.712058796, -122.406110808)",POINT (-122.406110808 37.712058796),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,75,9,9,40,39,7,8,9,309,,,2,,,75
M2K1139,700 Block Of Mason Street,San Francisco,CA,94108,06/12/2000,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,"(37.790179573, -122.410409686)",POINT (-122.410409686 37.790179573),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,5,28857,,,1,,,16
RE02088,700 Block Of Leavenworth Street,San Francisco,CA,94109,06/16/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.787912141, -122.415158673)",POINT (-122.415158673 37.787912141),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,21,21,1,10,13,28858,,,2,,,50
M2K1054,300 Block Of Arlington Street,San Francisco,CA,94131,06/02/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Glen Park,"(37.736228689, -122.427748579)",POINT (-122.427748579 37.736228689),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,59,9,5,10,7,7,5,2,63,,,1,,,59
RE01700,1800 Block Of 33rd Avenue,San Francisco,CA,94122,04/24/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.752647812, -122.491340933)",POINT (-122.491340933 37.752647812),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M2K0929,500 Block Of Francisco Street,San Francisco,CA,94133,05/17/2000,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,"(37.80452832, -122.414229631)",POINT (-122.414229631 37.80452832),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,2,,,106
M251195,1200 Block Of Hampshire Street,San Francisco,CA,94110,06/25/2025,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.752104276, -122.407284075)",POINT (-122.407284075 37.752104276),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M050084,600 Block Of Shotwell Street,San Francisco,CA,94110,01/20/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.758027154, -122.415771731)",POINT (-122.415771731 37.758027154),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,15,53
RE01927,3000 Block Of Jackson Street,San Francisco,CA,94115,05/27/1997,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.79115781, -122.445308524)",POINT (-122.445308524 37.79115781),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,8,6,30,27,6,1,13,29490,,,1,,,102
M051059,300 Block Of San Carlos Street,San Francisco,CA,94110,07/05/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/30/2008,9,Mission,"(37.757782308, -122.4198342)",POINT (-122.4198342 37.757782308),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M090155,500 Block Of Hyde Street,San Francisco,CA,94109,02/04/2009,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.786027094, -122.41632162)",POINT (-122.41632162 37.786027094),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,13,28858,,1,2,1,,20
M071295,600 Block Of Cole Street,San Francisco,CA,94117,08/10/2007,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.769050696, -122.450684309)",POINT (-122.450684309 37.769050696),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,25,7,11,3,9,5,11,15,29492,,,1,,25,25
M250406,200 Block Of Dorland Street,San Francisco,CA,94114,03/10/2025,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.762139218, -122.429547023)",POINT (-122.429547023 37.762139218),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,5,3,4,5,8,28862,,,1,,1,37
M230066,100 Block Of Julian Avenue,San Francisco,CA,94103,01/12/2023,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.765783895, -122.421047941)",POINT (-122.421047941 37.765783895),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,8,28853,,,2,,,53
M100177,600 Block Of Noe Street,San Francisco,CA,94114,02/16/2010,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.758225618, -122.432453636)",POINT (-122.432453636 37.758225618),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,52,3,5,5,3,4,5,2,28862,,,1,,,52
M2K0817,500 Block Of Leavenworth,San Francisco,CA,94109,05/05/2000,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.786059846, -122.414643592)",POINT (-122.414643592 37.786059846),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,5,28852,,1,2,1,,20
M230520,100 Block Of Louisburg Street,San Francisco,CA,94112,04/26/2023,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.721092486, -122.449637734)",POINT (-122.449637734 37.721092486),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,81,10,1,24,24,8,6,9,28861,,,2,,,81
M090713,0 Block Of 06th Street,San Francisco,CA,94103,06/30/2009,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.781537434, -122.40951834)",POINT (-122.40951834 37.781537434),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,14,28853,7,1,2,1,,32
M251205,1300 Block Of La Playa Street,San Francisco,CA,94122,06/30/2025,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.76120963, -122.509274234)",POINT (-122.509274234 37.76120963),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M071263,2300 Block Of Bay Street,San Francisco,CA,94123,10/15/2007,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,10/12/2010,2,Marina,"(37.801467653, -122.44570047)",POINT (-122.44570047 37.801467653),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M090360,200 Block Of Diamond Street,San Francisco,CA,94114,03/30/2009,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Castro/Upper Market,"(37.758352948, -122.43703144)",POINT (-122.43703144 37.758352948),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,115,3,5,5,3,4,5,2,28862,,,1,,,115
RE01859,300 Block Of Arballo Drive,San Francisco,CA,94132,05/14/1997,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.720124587, -122.483106169)",POINT (-122.483106169 37.720124587),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M060269,1100 Block Of Jackson Street,San Francisco,CA,94133,02/07/2006,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.795147215, -122.414017726)",POINT (-122.414017726 37.795147215),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,5,308,,,1,,,16
M051432,700 Block Of Geary Street,San Francisco,CA,94109,07/26/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.786469252, -122.415638874)",POINT (-122.415638874 37.786469252),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,10,36,36,1,9,13,28858,,,2,,,50
RE01496,3200 Block Of 20th Street,San Francisco,CA,94110,03/25/1997,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,"(37.758940205, -122.413045093)",POINT (-122.413045093 37.758940205),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M050245,100 Block Of Kenwood Way,San Francisco,CA,94112,03/21/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,03/10/2008,7,West of Twin Peaks,"(37.728093589, -122.461747191)",POINT (-122.461747191 37.728093589),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,68,10,8,41,40,8,4,9,59,,,1,,,68
M091006,2100 Block Of 46th Avenue,San Francisco,CA,94116,10/09/2009,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/29/2012,4,Sunset/Parkside,"(37.746438537, -122.504881061)",POINT (-122.504881061 37.746438537),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
S000410,3100 Block Of Cabrillo Street,San Francisco,CA,,09/30/1997,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.774124111, -122.492367264)",POINT (-122.492367264 37.774124111),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M241072,1600 Block Of Turk Street,San Francisco,CA,94115,09/09/2024,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.78002675, -122.436259178)",POINT (-122.436259178 37.78002675),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,4,11,39,41,5,11,15,29490,,,2,,,97
M101063,0 Block Of Parkridge Drive,San Francisco,CA,94131,08/05/2010,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,"(37.751189458, -122.44565244)",POINT (-122.44565244 37.751189458),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,51,7,5,38,38,5,5,2,63,,,1,,,51
M230235,0 Block Of Alvarado Street,San Francisco,CA,94110,03/02/2023,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/01/2028,9,Mission,"(37.754475198, -122.422274285)",POINT (-122.422274285 37.754475198),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,52,3,5,20,19,4,5,2,28859,,,1,,,52
M062035,1000 Block Of Greenwich Street,San Francisco,CA,94133,08/30/2006,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.801319883, -122.416954781)",POINT (-122.416954781 37.801319883),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,107,6,6,32,32,1,1,5,308,,,1,,,107
RE02070,500 Block Of 21st Avenue,San Francisco,CA,94121,06/12/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.777431916, -122.480173822)",POINT (-122.480173822 37.777431916),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M101258,1300 Block Of Bush Street,San Francisco,CA,94109,09/20/2010,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.788750101, -122.419470397)",POINT (-122.419470397 37.788750101),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,4,3,21,21,9,10,13,28858,10,,2,,,50
M080697,4200 Block Of 25th Street,San Francisco,CA,94114,04/28/2008,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,"(37.749683691, -122.435038655)",POINT (-122.435038655 37.749683691),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,84,3,5,22,22,4,5,2,28862,,,1,,,84
M2K0839,500 Block Of Valencia Street,San Francisco,CA,94110,05/08/2000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.764104409, -122.421877973)",POINT (-122.421877973 37.764104409),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,8,28859,,,2,,,37
M100473,900 Block Of Alabama Street,San Francisco,CA,94110,04/12/2010,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.756690367, -122.411279508)",POINT (-122.411279508 37.756690367),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M071705,3400 Block Of 20th Street,San Francisco,CA,94110,10/22/2007,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.758676483, -122.417413346)",POINT (-122.417413346 37.758676483),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,15,53
M230562,300 Block Of Turk Street,San Francisco,CA,94109,05/04/2023,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.782743972, -122.414884812)",POINT (-122.414884812 37.782743972),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
S001017,800 Block Of Waller Street,San Francisco,CA,94117,12/15/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.770332474, -122.437337334)",POINT (-122.437337334 37.770332474),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,112,7,11,3,9,5,11,15,29492,,,1,,,112
M230237,1100 Block Of Green Street,San Francisco,CA,94109,03/01/2023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.798379262, -122.417512644)",POINT (-122.417512644 37.798379262),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,107,6,3,32,32,1,10,5,28858,,,1,,,107
M2K0235,1300 Block Of 03rd Avenue,San Francisco,CA,94122,02/14/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.763619348, -122.459908047)",POINT (-122.459908047 37.763619348),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,109,7,11,14,12,5,11,15,56,,,1,,,109
M062506,300 Block Of Cardenas Avenue,San Francisco,CA,94132,12/20/2006,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.719054158, -122.475220151)",POINT (-122.475220151 37.719054158),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M230279,600 Block Of Corbett Avenue,San Francisco,CA,94114,03/09/2023,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,"(37.755720606, -122.443153254)",POINT (-122.443153254 37.755720606),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,47,7,5,38,38,5,5,2,28862,,,1,,,47
M060747,400 Block Of Vallejo Street,San Francisco,CA,94133,04/07/2006,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,18,6,3,23,23,1,10,3,308,,,1,,,18
